description,bin,lower_bound,sites,partition,op_optimized,op_maximum
cut_lxi_adj-lmt_low-src,3,495355,1629,gene73,37728,83079
cut_lxi_adj-lmt_low-src,3,495355,2316,gene26,54648,118116
cut_lxi_adj-lmt_low-src,3,495355,232,gene99,7314,11832
cut_lxi_adj-lmt_low-src_red-max,0,495355,172,gene15,5552,8772
cut_lxi_adj-lmt_low-src_red-max,0,495355,205,gene2,6640,10455
cut_lxi_adj-lmt_low-src_red-max,0,495355,281,gene6,8516,14331
cut_lxi_adj-lmt_low-src_red-max,0,495355,320,gene24,9651,16320
cut_lxi_adj-lmt_low-src_red-max,0,495355,358,gene28,10628,18258
cut_lxi_adj-lmt_low-src_red-max,0,495355,408,gene19,11844,20808
cut_lxi_adj-lmt_low-src_red-max,0,495355,507,gene89,13436,25857
cut_lxi_adj-lmt_low-src_red-max,0,495355,540,gene77,14320,27540
cut_lxi_adj-lmt_low-src_red-max,0,495355,576,gene100,15200,29376
cut_lxi_adj-lmt_low-src_red-max,0,495355,579,gene69,15612,29529
cut_lxi_adj-lmt_low-src_red-max,0,495355,618,gene74,16304,31518
cut_lxi_adj-lmt_low-src_red-max,0,495355,592,gene14,16860,30192
cut_lxi_adj-lmt_low-src_red-max,0,495355,627,gene58,17096,31977
cut_lxi_adj-lmt_low-src_red-max,0,495355,679,gene51,18040,34629
cut_lxi_adj-lmt_low-src_red-max,0,495355,665,gene25,18196,33915
cut_lxi_adj-lmt_low-src_red-max,0,495355,752,gene52,19792,38352
cut_lxi_adj-lmt_low-src_red-max,0,495355,755,gene33,20788,38505
cut_lxi_adj-lmt_low-src_red-max,0,495355,879,gene61,22480,44829
cut_lxi_adj-lmt_low-src_red-max,0,495355,930,gene38,24268,47430
cut_lxi_adj-lmt_low-src_red-max,0,495355,1065,gene90,26116,54315
cut_lxi_adj-lmt_low-src_red-max,0,495355,1105,gene56,28020,56355
cut_lxi_adj-lmt_low-src_red-max,0,495355,1256,gene47,31276,64056
cut_lxi_adj-lmt_low-src_red-max,0,495355,1506,gene80,35316,76806
cut_lxi_adj-lmt_low-src_red-max,0,495355,1564,gene60,38120,79764
cut_lxi_adj-lmt_low-src_red-max,0,495355,2299,gene50,52668,117249
cut_lxi_adj-lmt_low-src_red-max,1,495355,192,gene42,6260,9792
cut_lxi_adj-lmt_low-src_red-max,1,495355,207,gene17,6828,10557
cut_lxi_adj-lmt_low-src_red-max,1,495355,287,gene64,8612,14637
cut_lxi_adj-lmt_low-src_red-max,1,495355,355,gene95,9916,18105
cut_lxi_adj-lmt_low-src_red-max,1,495355,409,gene71,11179,20859
cut_lxi_adj-lmt_low-src_red-max,1,495355,428,gene45,12332,21828
cut_lxi_adj-lmt_low-src_red-max,1,495355,493,gene40,13512,25143
cut_lxi_adj-lmt_low-src_red-max,1,495355,512,gene20,14524,26112
cut_lxi_adj-lmt_low-src_red-max,1,495355,529,gene34,15236,26979
cut_lxi_adj-lmt_low-src_red-max,1,495355,563,gene5,15724,28713
cut_lxi_adj-lmt_low-src_red-max,1,495355,605,gene67,16384,30855
cut_lxi_adj-lmt_low-src_red-max,1,495355,602,gene18,16896,30702
cut_lxi_adj-lmt_low-src_red-max,1,495355,628,gene31,17280,32028
cut_lxi_adj-lmt_low-src_red-max,1,495355,693,gene72,18052,35343
cut_lxi_adj-lmt_low-src_red-max,1,495355,668,gene12,18280,34068
cut_lxi_adj-lmt_low-src_red-max,1,495355,735,gene37,19968,37485
cut_lxi_adj-lmt_low-src_red-max,1,495355,761,gene35,20812,38811
cut_lxi_adj-lmt_low-src_red-max,1,495355,927,gene88,23076,47277
cut_lxi_adj-lmt_low-src_red-max,1,495355,953,gene54,24276,48603
cut_lxi_adj-lmt_low-src_red-max,1,495355,1064,gene66,26936,54264
cut_lxi_adj-lmt_low-src_red-max,1,495355,1168,gene57,29192,59568
cut_lxi_adj-lmt_low-src_red-max,1,495355,1303,gene41,32244,66453
cut_lxi_adj-lmt_low-src_red-max,1,495355,1483,gene43,35560,75633
cut_lxi_adj-lmt_low-src_red-max,1,495355,1763,gene22,43204,89913
cut_lxi_adj-lmt_low-src_red-max,1,495355,110,gene50,4011,5610
cut_lxi_adj-lmt_low-src_red-max,1,495355,1585,gene99,36672,80835
cut_lxi_adj-lmt_low-src_red-max,2,495355,161,gene86,5085,8211
cut_lxi_adj-lmt_low-src_red-max,2,495355,205,gene1,6456,10455
cut_lxi_adj-lmt_low-src_red-max,2,495355,220,gene32,6910,11220
cut_lxi_adj-lmt_low-src_red-max,2,495355,307,gene97,8671,15657
cut_lxi_adj-lmt_low-src_red-max,2,495355,346,gene63,10076,17646
cut_lxi_adj-lmt_low-src_red-max,2,495355,378,gene4,11280,19278
cut_lxi_adj-lmt_low-src_red-max,2,495355,457,gene23,12892,23307
cut_lxi_adj-lmt_low-src_red-max,2,495355,521,gene84,14015,26571
cut_lxi_adj-lmt_low-src_red-max,2,495355,565,gene83,15144,28815
cut_lxi_adj-lmt_low-src_red-max,2,495355,556,gene44,15252,28356
cut_lxi_adj-lmt_low-src_red-max,2,495355,569,gene10,16052,29019
cut_lxi_adj-lmt_low-src_red-max,2,495355,604,gene36,16660,30804
cut_lxi_adj-lmt_low-src_red-max,2,495355,605,gene7,16944,30855
cut_lxi_adj-lmt_low-src_red-max,2,495355,633,gene27,17796,32283
cut_lxi_adj-lmt_low-src_red-max,2,495355,657,gene13,18152,33507
cut_lxi_adj-lmt_low-src_red-max,2,495355,721,gene98,18328,36771
cut_lxi_adj-lmt_low-src_red-max,2,495355,808,gene94,20304,41208
cut_lxi_adj-lmt_low-src_red-max,2,495355,855,gene96,21304,43605
cut_lxi_adj-lmt_low-src_red-max,2,495355,866,gene11,23540,44166
cut_lxi_adj-lmt_low-src_red-max,2,495355,1013,gene39,25900,51663
cut_lxi_adj-lmt_low-src_red-max,2,495355,1067,gene53,27548,54417
cut_lxi_adj-lmt_low-src_red-max,2,495355,1192,gene59,29592,60792
cut_lxi_adj-lmt_low-src_red-max,2,495355,1391,gene82,32892,70941
cut_lxi_adj-lmt_low-src_red-max,2,495355,1593,gene91,37280,81243
cut_lxi_adj-lmt_low-src_red-max,2,495355,1880,gene70,44488,95880
cut_lxi_adj-lmt_low-src_red-max,2,495355,999,gene99,24571,50949
cut_lxi_adj-lmt_low-src_red-max,3,495355,167,gene8,5334,8517
cut_lxi_adj-lmt_low-src_red-max,3,495355,208,gene3,6498,10608
cut_lxi_adj-lmt_low-src_red-max,3,495355,241,gene75,7077,12291
cut_lxi_adj-lmt_low-src_red-max,3,495355,298,gene9,9155,15198
cut_lxi_adj-lmt_low-src_red-max,3,495355,382,gene79,10596,19482
cut_lxi_adj-lmt_low-src_red-max,3,495355,424,gene76,11580,21624
cut_lxi_adj-lmt_low-src_red-max,3,495355,474,gene85,12899,24174
cut_lxi_adj-lmt_low-src_red-max,3,495355,488,gene30,14096,24888
cut_lxi_adj-lmt_low-src_red-max,3,495355,550,gene48,15152,28050
cut_lxi_adj-lmt_low-src_red-max,3,495355,578,gene49,15528,29478
cut_lxi_adj-lmt_low-src_red-max,3,495355,585,gene29,16240,29835
cut_lxi_adj-lmt_low-src_red-max,3,495355,659,gene78,16772,33609
cut_lxi_adj-lmt_low-src_red-max,3,495355,600,gene21,16960,30600
cut_lxi_adj-lmt_low-src_red-max,3,495355,691,gene93,17936,35241
cut_lxi_adj-lmt_low-src_red-max,3,495355,682,gene62,18192,34782
cut_lxi_adj-lmt_low-src_red-max,3,495355,694,gene16,19168,35394
cut_lxi_adj-lmt_low-src_red-max,3,495355,808,gene87,20608,41208
cut_lxi_adj-lmt_low-src_red-max,3,495355,862,gene46,21892,43962
cut_lxi_adj-lmt_low-src_red-max,3,495355,978,gene92,23860,49878
cut_lxi_adj-lmt_low-src_red-max,3,495355,1022,gene65,25992,52122
cut_lxi_adj-lmt_low-src_red-max,3,495355,1102,gene68,27580,56202
cut_lxi_adj-lmt_low-src_red-max,3,495355,1252,gene81,29868,63852
cut_lxi_adj-lmt_low-src_red-max,3,495355,1402,gene55,34348,71502
cut_lxi_adj-lmt_low-src_red-max,3,495355,1629,gene73,37728,83079
cut_lxi_adj-lmt_low-src_red-max,3,495355,2316,gene26,54648,118116
cut_lxi_adj-lmt_low-src_red-max,3,495355,232,gene99,7314,11832
cut_lxi_adj-lmt_red-max,0,495355,172,gene15,5552,8772
cut_lxi_adj-lmt_red-max,0,495355,205,gene2,6640,10455
cut_lxi_adj-lmt_red-max,0,495355,281,gene6,8516,14331
cut_lxi_adj-lmt_red-max,0,495355,320,gene24,9651,16320
cut_lxi_adj-lmt_red-max,0,495355,358,gene28,10628,18258
cut_lxi_adj-lmt_red-max,0,495355,408,gene19,11844,20808
cut_lxi_adj-lmt_red-max,0,495355,507,gene89,13436,25857
cut_lxi_adj-lmt_red-max,0,495355,540,gene77,14320,27540
cut_lxi_adj-lmt_red-max,0,495355,576,gene100,15200,29376
cut_lxi_adj-lmt_red-max,0,495355,579,gene69,15612,29529
cut_lxi_adj-lmt_red-max,0,495355,618,gene74,16304,31518
cut_lxi_adj-lmt_red-max,0,495355,592,gene14,16860,30192
cut_lxi_adj-lmt_red-max,0,495355,627,gene58,17096,31977
cut_lxi_adj-lmt_red-max,0,495355,679,gene51,18040,34629
cut_lxi_adj-lmt_red-max,0,495355,665,gene25,18196,33915
cut_lxi_adj-lmt_red-max,0,495355,752,gene52,19792,38352
cut_lxi_adj-lmt_red-max,0,495355,755,gene33,20788,38505
cut_lxi_adj-lmt_red-max,0,495355,879,gene61,22480,44829
cut_lxi_adj-lmt_red-max,0,495355,930,gene38,24268,47430
cut_lxi_adj-lmt_red-max,0,495355,1065,gene90,26116,54315
cut_lxi_adj-lmt_red-max,0,495355,1105,gene56,28020,56355
cut_lxi_adj-lmt_red-max,0,495355,1256,gene47,31276,64056
cut_lxi_adj-lmt_red-max,0,495355,1506,gene80,35316,76806
cut_lxi_adj-lmt_red-max,0,495355,1564,gene60,38120,79764
cut_lxi_adj-lmt_red-max,0,495355,2327,gene50,53516,118677
cut_lxi_adj-lmt_red-max,1,495355,192,gene42,6260,9792
cut_lxi_adj-lmt_red-max,1,495355,207,gene17,6828,10557
cut_lxi_adj-lmt_red-max,1,495355,287,gene64,8612,14637
cut_lxi_adj-lmt_red-max,1,495355,355,gene95,9916,18105
cut_lxi_adj-lmt_red-max,1,495355,409,gene71,11179,20859
cut_lxi_adj-lmt_red-max,1,495355,428,gene45,12332,21828
cut_lxi_adj-lmt_red-max,1,495355,493,gene40,13512,25143
cut_lxi_adj-lmt_red-max,1,495355,512,gene20,14524,26112
cut_lxi_adj-lmt_red-max,1,495355,529,gene34,15236,26979
cut_lxi_adj-lmt_red-max,1,495355,563,gene5,15724,28713
cut_lxi_adj-lmt_red-max,1,495355,605,gene67,16384,30855
cut_lxi_adj-lmt_red-max,1,495355,602,gene18,16896,30702
cut_lxi_adj-lmt_red-max,1,495355,628,gene31,17280,32028
cut_lxi_adj-lmt_red-max,1,495355,693,gene72,18052,35343
cut_lxi_adj-lmt_red-max,1,495355,668,gene12,18280,34068
cut_lxi_adj-lmt_red-max,1,495355,735,gene37,19968,37485
cut_lxi_adj-lmt_red-max,1,495355,761,gene35,20812,38811
cut_lxi_adj-lmt_red-max,1,495355,927,gene88,23076,47277
cut_lxi_adj-lmt_red-max,1,495355,953,gene54,24276,48603
cut_lxi_adj-lmt_red-max,1,495355,1064,gene66,26936,54264
cut_lxi_adj-lmt_red-max,1,495355,1168,gene57,29192,59568
cut_lxi_adj-lmt_red-max,1,495355,1303,gene41,32244,66453
cut_lxi_adj-lmt_red-max,1,495355,1483,gene43,35560,75633
cut_lxi_adj-lmt_red-max,1,495355,1763,gene22,43204,89913
cut_lxi_adj-lmt_red-max,1,495355,82,gene50,2967,4182
cut_lxi_adj-lmt_red-max,1,495355,1602,gene99,38200,81702
cut_lxi_adj-lmt_red-max,2,495355,161,gene86,5085,8211
cut_lxi_adj-lmt_red-max,2,495355,205,gene1,6456,10455
cut_lxi_adj-lmt_red-max,2,495355,220,gene32,6910,11220
cut_lxi_adj-lmt_red-max,2,495355,307,gene97,8671,15657
cut_lxi_adj-lmt_red-max,2,495355,346,gene63,10076,17646
cut_lxi_adj-lmt_red-max,2,495355,378,gene4,11280,19278
cut_lxi_adj-lmt_red-max,2,495355,457,gene23,12892,23307
cut_lxi_adj-lmt_red-max,2,495355,521,gene84,14015,26571
cut_lxi_adj-lmt_red-max,2,495355,565,gene83,15144,28815
cut_lxi_adj-lmt_red-max,2,495355,556,gene44,15252,28356
cut_lxi_adj-lmt_red-max,2,495355,569,gene10,16052,29019
cut_lxi_adj-lmt_red-max,2,495355,604,gene36,16660,30804
cut_lxi_adj-lmt_red-max,2,495355,605,gene7,16944,30855
cut_lxi_adj-lmt_red-max,2,495355,633,gene27,17796,32283
cut_lxi_adj-lmt_red-max,2,495355,657,gene13,18152,33507
cut_lxi_adj-lmt_red-max,2,495355,721,gene98,18328,36771
cut_lxi_adj-lmt_red-max,2,495355,808,gene94,20304,41208
cut_lxi_adj-lmt_red-max,2,495355,855,gene96,21304,43605
cut_lxi_adj-lmt_red-max,2,495355,866,gene11,23540,44166
cut_lxi_adj-lmt_red-max,2,495355,1013,gene39,25900,51663
cut_lxi_adj-lmt_red-max,2,495355,1067,gene53,27548,54417
cut_lxi_adj-lmt_red-max,2,495355,1192,gene59,29592,60792
cut_lxi_adj-lmt_red-max,2,495355,1391,gene82,32892,70941
cut_lxi_adj-lmt_red-max,2,495355,1593,gene91,37280,81243
cut_lxi_adj-lmt_red-max,2,495355,1880,gene70,44488,95880
cut_lxi_adj-lmt_red-max,2,495355,989,gene99,24745,50439
cut_lxi_adj-lmt_red-max,3,495355,167,gene8,5334,8517
cut_lxi_adj-lmt_red-max,3,495355,208,gene3,6498,10608
cut_lxi_adj-lmt_red-max,3,495355,241,gene75,7077,12291
cut_lxi_adj-lmt_red-max,3,495355,298,gene9,9155,15198
cut_lxi_adj-lmt_red-max,3,495355,382,gene79,10596,19482
cut_lxi_adj-lmt_red-max,3,495355,424,gene76,11580,21624
cut_lxi_adj-lmt_red-max,3,495355,474,gene85,12899,24174
cut_lxi_adj-lmt_red-max,3,495355,488,gene30,14096,24888
cut_lxi_adj-lmt_red-max,3,495355,550,gene48,15152,28050
cut_lxi_adj-lmt_red-max,3,495355,578,gene49,15528,29478
cut_lxi_adj-lmt_red-max,3,495355,585,gene29,16240,29835
cut_lxi_adj-lmt_red-max,3,495355,659,gene78,16772,33609
cut_lxi_adj-lmt_red-max,3,495355,600,gene21,16960,30600
cut_lxi_adj-lmt_red-max,3,495355,691,gene93,17936,35241
cut_lxi_adj-lmt_red-max,3,495355,682,gene62,18192,34782
cut_lxi_adj-lmt_red-max,3,495355,694,gene16,19168,35394
cut_lxi_adj-lmt_red-max,3,495355,808,gene87,20608,41208
cut_lxi_adj-lmt_red-max,3,495355,862,gene46,21892,43962
cut_lxi_adj-lmt_red-max,3,495355,978,gene92,23860,49878
cut_lxi_adj-lmt_red-max,3,495355,1022,gene65,25992,52122
cut_lxi_adj-lmt_red-max,3,495355,1102,gene68,27580,56202
cut_lxi_adj-lmt_red-max,3,495355,1252,gene81,29868,63852
cut_lxi_adj-lmt_red-max,3,495355,1402,gene55,34348,71502
cut_lxi_adj-lmt_red-max,3,495355,1629,gene73,37728,83079
cut_lxi_adj-lmt_red-max,3,495355,2316,gene26,54648,118116
cut_lxi_adj-lmt_red-max,3,495355,225,gene99,7686,11475
grdy_lxi,0,495355,172,gene15,5552,8772
grdy_lxi,0,495355,205,gene2,6640,10455
grdy_lxi,0,495355,281,gene6,8516,14331
grdy_lxi,0,495355,320,gene24,9651,16320
grdy_lxi,0,495355,358,gene28,10628,18258
grdy_lxi,0,495355,408,gene19,11844,20808
grdy_lxi,0,495355,507,gene89,13436,25857
grdy_lxi,0,495355,540,gene77,14320,27540
grdy_lxi,0,495355,576,gene100,15200,29376
grdy_lxi,0,495355,579,gene69,15612,29529
grdy_lxi,0,495355,618,gene74,16304,31518
grdy_lxi,0,495355,592,gene14,16860,30192
grdy_lxi,0,495355,627,gene58,17096,31977
grdy_lxi,0,495355,679,gene51,18040,34629
grdy_lxi,0,495355,665,gene25,18196,33915
grdy_lxi,0,495355,752,gene52,19792,38352
grdy_lxi,0,495355,755,gene33,20788,38505
grdy_lxi,0,495355,879,gene61,22480,44829
grdy_lxi,0,495355,930,gene38,24268,47430
grdy_lxi,0,495355,1065,gene90,26116,54315
grdy_lxi,0,495355,1105,gene56,28020,56355
grdy_lxi,0,495355,1256,gene47,31276,64056
grdy_lxi,0,495355,1506,gene80,35316,76806
grdy_lxi,0,495355,1564,gene60,38120,79764
grdy_lxi,0,495355,776,gene50,20388,39576
grdy_lxi,0,495355,1442,gene99,34232,73542
grdy_lxi,1,495355,192,gene42,6260,9792
grdy_lxi,1,495355,207,gene17,6828,10557
grdy_lxi,1,495355,287,gene64,8612,14637
grdy_lxi,1,495355,355,gene95,9916,18105
grdy_lxi,1,495355,409,gene71,11179,20859
grdy_lxi,1,495355,428,gene45,12332,21828
grdy_lxi,1,495355,493,gene40,13512,25143
grdy_lxi,1,495355,512,gene20,14524,26112
grdy_lxi,1,495355,529,gene34,15236,26979
grdy_lxi,1,495355,563,gene5,15724,28713
grdy_lxi,1,495355,605,gene67,16384,30855
grdy_lxi,1,495355,602,gene18,16896,30702
grdy_lxi,1,495355,628,gene31,17280,32028
grdy_lxi,1,495355,693,gene72,18052,35343
grdy_lxi,1,495355,668,gene12,18280,34068
grdy_lxi,1,495355,735,gene37,19968,37485
grdy_lxi,1,495355,761,gene35,20812,38811
grdy_lxi,1,495355,927,gene88,23076,47277
grdy_lxi,1,495355,953,gene54,24276,48603
grdy_lxi,1,495355,1064,gene66,26936,54264
grdy_lxi,1,495355,1168,gene57,29192,59568
grdy_lxi,1,495355,1303,gene41,32244,66453
grdy_lxi,1,495355,1483,gene43,35560,75633
grdy_lxi,1,495355,1763,gene22,43204,89913
grdy_lxi,1,495355,1633,gene50,39024,83283
grdy_lxi,1,495355,1,gene99,51,51
grdy_lxi,2,495355,161,gene86,5085,8211
grdy_lxi,2,495355,205,gene1,6456,10455
grdy_lxi,2,495355,220,gene32,6910,11220
grdy_lxi,2,495355,307,gene97,8671,15657
grdy_lxi,2,495355,346,gene63,10076,17646
grdy_lxi,2,495355,378,gene4,11280,19278
grdy_lxi,2,495355,457,gene23,12892,23307
grdy_lxi,2,495355,521,gene84,14015,26571
grdy_lxi,2,495355,565,gene83,15144,28815
grdy_lxi,2,495355,556,gene44,15252,28356
grdy_lxi,2,495355,569,gene10,16052,29019
grdy_lxi,2,495355,604,gene36,16660,30804
grdy_lxi,2,495355,605,gene7,16944,30855
grdy_lxi,2,495355,633,gene27,17796,32283
grdy_lxi,2,495355,657,gene13,18152,33507
grdy_lxi,2,495355,721,gene98,18328,36771
grdy_lxi,2,495355,808,gene94,20304,41208
grdy_lxi,2,495355,855,gene96,21304,43605
grdy_lxi,2,495355,866,gene11,23540,44166
grdy_lxi,2,495355,1013,gene39,25900,51663
grdy_lxi,2,495355,1067,gene53,27548,54417
grdy_lxi,2,495355,1192,gene59,29592,60792
grdy_lxi,2,495355,1391,gene82,32892,70941
grdy_lxi,2,495355,1593,gene91,37280,81243
grdy_lxi,2,495355,1880,gene70,44488,95880
grdy_lxi,2,495355,1165,gene99,28536,59415
grdy_lxi,3,495355,167,gene8,5334,8517
grdy_lxi,3,495355,208,gene3,6498,10608
grdy_lxi,3,495355,241,gene75,7077,12291
grdy_lxi,3,495355,298,gene9,9155,15198
grdy_lxi,3,495355,382,gene79,10596,19482
grdy_lxi,3,495355,424,gene76,11580,21624
grdy_lxi,3,495355,474,gene85,12899,24174
grdy_lxi,3,495355,488,gene30,14096,24888
grdy_lxi,3,495355,550,gene48,15152,28050
grdy_lxi,3,495355,578,gene49,15528,29478
grdy_lxi,3,495355,585,gene29,16240,29835
grdy_lxi,3,495355,659,gene78,16772,33609
grdy_lxi,3,495355,600,gene21,16960,30600
grdy_lxi,3,495355,691,gene93,17936,35241
grdy_lxi,3,495355,682,gene62,18192,34782
grdy_lxi,3,495355,694,gene16,19168,35394
grdy_lxi,3,495355,808,gene87,20608,41208
grdy_lxi,3,495355,862,gene46,21892,43962
grdy_lxi,3,495355,978,gene92,23860,49878
grdy_lxi,3,495355,1022,gene65,25992,52122
grdy_lxi,3,495355,1102,gene68,27580,56202
grdy_lxi,3,495355,1252,gene81,29868,63852
grdy_lxi,3,495355,1402,gene55,34348,71502
grdy_lxi,3,495355,1629,gene73,37728,83079
grdy_lxi,3,495355,2316,gene26,54648,118116
grdy_lxi,3,495355,208,gene99,6613,10608
grdy_lxi_low-src,0,495355,172,gene15,5552,8772
grdy_lxi_low-src,0,495355,205,gene2,6640,10455
grdy_lxi_low-src,0,495355,281,gene6,8516,14331
grdy_lxi_low-src,0,495355,320,gene24,9651,16320
grdy_lxi_low-src,0,495355,358,gene28,10628,18258
grdy_lxi_low-src,0,495355,408,gene19,11844,20808
grdy_lxi_low-src,0,495355,507,gene89,13436,25857
grdy_lxi_low-src,0,495355,540,gene77,14320,27540
grdy_lxi_low-src,0,495355,576,gene100,15200,29376
grdy_lxi_low-src,0,495355,579,gene69,15612,29529
grdy_lxi_low-src,0,495355,618,gene74,16304,31518
grdy_lxi_low-src,0,495355,592,gene14,16860,30192
grdy_lxi_low-src,0,495355,627,gene58,17096,31977
grdy_lxi_low-src,0,495355,679,gene51,18040,34629
grdy_lxi_low-src,0,495355,665,gene25,18196,33915
grdy_lxi_low-src,0,495355,752,gene52,19792,38352
grdy_lxi_low-src,0,495355,755,gene33,20788,38505
grdy_lxi_low-src,0,495355,879,gene61,22480,44829
grdy_lxi_low-src,0,495355,930,gene38,24268,47430
grdy_lxi_low-src,0,495355,1065,gene90,26116,54315
grdy_lxi_low-src,0,495355,1105,gene56,28020,56355
grdy_lxi_low-src,0,495355,1256,gene47,31276,64056
grdy_lxi_low-src,0,495355,1506,gene80,35316,76806
grdy_lxi_low-src,0,495355,1564,gene60,38120,79764
grdy_lxi_low-src,0,495355,693,gene50,17143,35343
grdy_lxi_low-src,0,495355,1468,gene99,34800,74868
grdy_lxi_low-src,1,495355,192,gene42,6260,9792
grdy_lxi_low-src,1,495355,207,gene17,6828,10557
grdy_lxi_low-src,1,495355,287,gene64,8612,14637
grdy_lxi_low-src,1,495355,355,gene95,9916,18105
grdy_lxi_low-src,1,495355,409,gene71,11179,20859
grdy_lxi_low-src,1,495355,428,gene45,12332,21828
grdy_lxi_low-src,1,495355,493,gene40,13512,25143
grdy_lxi_low-src,1,495355,512,gene20,14524,26112
grdy_lxi_low-src,1,495355,529,gene34,15236,26979
grdy_lxi_low-src,1,495355,563,gene5,15724,28713
grdy_lxi_low-src,1,495355,605,gene67,16384,30855
grdy_lxi_low-src,1,495355,602,gene18,16896,30702
grdy_lxi_low-src,1,495355,628,gene31,17280,32028
grdy_lxi_low-src,1,495355,693,gene72,18052,35343
grdy_lxi_low-src,1,495355,668,gene12,18280,34068
grdy_lxi_low-src,1,495355,735,gene37,19968,37485
grdy_lxi_low-src,1,495355,761,gene35,20812,38811
grdy_lxi_low-src,1,495355,927,gene88,23076,47277
grdy_lxi_low-src,1,495355,953,gene54,24276,48603
grdy_lxi_low-src,1,495355,1064,gene66,26936,54264
grdy_lxi_low-src,1,495355,1168,gene57,29192,59568
grdy_lxi_low-src,1,495355,1303,gene41,32244,66453
grdy_lxi_low-src,1,495355,1483,gene43,35560,75633
grdy_lxi_low-src,1,495355,1763,gene22,43204,89913
grdy_lxi_low-src,1,495355,1716,gene50,40804,87516
grdy_lxi_low-src,1,495355,1,gene99,51,51
grdy_lxi_low-src,2,495355,161,gene86,5085,8211
grdy_lxi_low-src,2,495355,205,gene1,6456,10455
grdy_lxi_low-src,2,495355,220,gene32,6910,11220
grdy_lxi_low-src,2,495355,307,gene97,8671,15657
grdy_lxi_low-src,2,495355,346,gene63,10076,17646
grdy_lxi_low-src,2,495355,378,gene4,11280,19278
grdy_lxi_low-src,2,495355,457,gene23,12892,23307
grdy_lxi_low-src,2,495355,521,gene84,14015,26571
grdy_lxi_low-src,2,495355,565,gene83,15144,28815
grdy_lxi_low-src,2,495355,556,gene44,15252,28356
grdy_lxi_low-src,2,495355,569,gene10,16052,29019
grdy_lxi_low-src,2,495355,604,gene36,16660,30804
grdy_lxi_low-src,2,495355,605,gene7,16944,30855
grdy_lxi_low-src,2,495355,633,gene27,17796,32283
grdy_lxi_low-src,2,495355,657,gene13,18152,33507
grdy_lxi_low-src,2,495355,721,gene98,18328,36771
grdy_lxi_low-src,2,495355,808,gene94,20304,41208
grdy_lxi_low-src,2,495355,855,gene96,21304,43605
grdy_lxi_low-src,2,495355,866,gene11,23540,44166
grdy_lxi_low-src,2,495355,1013,gene39,25900,51663
grdy_lxi_low-src,2,495355,1067,gene53,27548,54417
grdy_lxi_low-src,2,495355,1192,gene59,29592,60792
grdy_lxi_low-src,2,495355,1391,gene82,32892,70941
grdy_lxi_low-src,2,495355,1593,gene91,37280,81243
grdy_lxi_low-src,2,495355,1880,gene70,44488,95880
grdy_lxi_low-src,2,495355,1090,gene99,25332,55590
grdy_lxi_low-src,3,495355,167,gene8,5334,8517
grdy_lxi_low-src,3,495355,208,gene3,6498,10608
grdy_lxi_low-src,3,495355,241,gene75,7077,12291
grdy_lxi_low-src,3,495355,298,gene9,9155,15198
grdy_lxi_low-src,3,495355,382,gene79,10596,19482
grdy_lxi_low-src,3,495355,424,gene76,11580,21624
grdy_lxi_low-src,3,495355,474,gene85,12899,24174
grdy_lxi_low-src,3,495355,488,gene30,14096,24888
grdy_lxi_low-src,3,495355,550,gene48,15152,28050
grdy_lxi_low-src,3,495355,578,gene49,15528,29478
grdy_lxi_low-src,3,495355,585,gene29,16240,29835
grdy_lxi_low-src,3,495355,659,gene78,16772,33609
grdy_lxi_low-src,3,495355,600,gene21,16960,30600
grdy_lxi_low-src,3,495355,691,gene93,17936,35241
grdy_lxi_low-src,3,495355,682,gene62,18192,34782
grdy_lxi_low-src,3,495355,694,gene16,19168,35394
grdy_lxi_low-src,3,495355,808,gene87,20608,41208
grdy_lxi_low-src,3,495355,862,gene46,21892,43962
grdy_lxi_low-src,3,495355,978,gene92,23860,49878
grdy_lxi_low-src,3,495355,1022,gene65,25992,52122
grdy_lxi_low-src,3,495355,1102,gene68,27580,56202
grdy_lxi_low-src,3,495355,1252,gene81,29868,63852
grdy_lxi_low-src,3,495355,1402,gene55,34348,71502
grdy_lxi_low-src,3,495355,1629,gene73,37728,83079
grdy_lxi_low-src,3,495355,2316,gene26,54648,118116
grdy_lxi_low-src,3,495355,257,gene99,7626,13107
grdy_lxi_low-src_red-max,0,495355,172,gene15,5552,8772
grdy_lxi_low-src_red-max,0,495355,205,gene2,6640,10455
grdy_lxi_low-src_red-max,0,495355,281,gene6,8516,14331
grdy_lxi_low-src_red-max,0,495355,320,gene24,9651,16320
grdy_lxi_low-src_red-max,0,495355,358,gene28,10628,18258
grdy_lxi_low-src_red-max,0,495355,408,gene19,11844,20808
grdy_lxi_low-src_red-max,0,495355,507,gene89,13436,25857
grdy_lxi_low-src_red-max,0,495355,540,gene77,14320,27540
grdy_lxi_low-src_red-max,0,495355,576,gene100,15200,29376
grdy_lxi_low-src_red-max,0,495355,579,gene69,15612,29529
grdy_lxi_low-src_red-max,0,495355,618,gene74,16304,31518
grdy_lxi_low-src_red-max,0,495355,592,gene14,16860,30192
grdy_lxi_low-src_red-max,0,495355,627,gene58,17096,31977
grdy_lxi_low-src_red-max,0,495355,679,gene51,18040,34629
grdy_lxi_low-src_red-max,0,495355,665,gene25,18196,33915
grdy_lxi_low-src_red-max,0,495355,752,gene52,19792,38352
