description,bin,lower_bound,sites,partition,op_optimized,op_maximum
cut_lxi,5,308422,766,gene153,22152,45960
cut_lxi,5,308422,756,gene54,23548,45360
cut_lxi,5,308422,858,gene118,25612,51480
cut_lxi,5,308422,950,gene25,28728,57000
cut_lxi,5,308422,1219,gene139,32928,73140
cut_lxi,5,308422,1503,gene192,41600,90180
cut_lxi,5,308422,502,gene185,17805,30120
cut_lxi,5,308422,1032,gene30,32344,61920
cut_lxi,6,308422,254,gene115,8628,15240
cut_lxi,6,308422,327,gene3,10986,19620
cut_lxi,6,308422,422,gene35,13852,25320
cut_lxi,6,308422,484,gene48,15800,29040
cut_lxi,6,308422,588,gene70,18320,35280
cut_lxi,6,308422,648,gene116,20140,38880
cut_lxi,6,308422,736,gene64,22156,44160
cut_lxi,6,308422,793,gene82,23572,47580
cut_lxi,6,308422,846,gene18,25704,50760
cut_lxi,6,308422,1030,gene159,29044,61800
cut_lxi,6,308422,1105,gene14,33040,66300
cut_lxi,6,308422,1629,gene190,44912,97740
cut_lxi,6,308422,1594,gene30,45948,95640
cut_lxi,7,308422,249,gene37,8924,14940
cut_lxi,7,308422,339,gene181,11050,20340
cut_lxi,7,308422,421,gene20,13860,25260
cut_lxi,7,308422,473,gene49,15840,28380
cut_lxi,7,308422,619,gene174,18328,37140
cut_lxi,7,308422,661,gene81,20184,39660
cut_lxi,7,308422,700,gene26,22292,42000
cut_lxi,7,308422,802,gene120,23692,48120
cut_lxi,7,308422,871,gene83,25760,52260
cut_lxi,7,308422,992,gene100,29184,59520
cut_lxi,7,308422,1198,gene160,33172,71880
cut_lxi,7,308422,1664,gene78,45856,99840
cut_lxi,7,308422,117,gene30,4150,7020
cut_lxi,7,308422,1397,gene187,39944,83820
cut_lxi,8,308422,264,gene104,9032,15840
cut_lxi,8,308422,334,gene193,11208,20040
cut_lxi,8,308422,458,gene145,13920,27480
cut_lxi,8,308422,504,gene113,15996,30240
cut_lxi,8,308422,625,gene164,18452,37500
cut_lxi,8,308422,683,gene67,20532,40980
cut_lxi,8,308422,781,gene149,22388,46860
cut_lxi,8,308422,828,gene128,23704,49680
cut_lxi,8,308422,860,gene92,25820,51600
cut_lxi,8,308422,1022,gene191,29516,61320
cut_lxi,8,308422,1194,gene155,33428,71640
cut_lxi,8,308422,1769,gene131,46708,106140
cut_lxi,8,308422,1577,gene187,42840,94620
cut_lxi,9,308422,263,gene198,9032,15780
cut_lxi,9,308422,333,gene19,11440,19980
cut_lxi,9,308422,440,gene102,14144,26400
cut_lxi,9,308422,491,gene50,16160,29460
cut_lxi,9,308422,611,gene197,18512,36660
cut_lxi,9,308422,713,gene182,20700,42780
cut_lxi,9,308422,725,gene5,22520,43500
cut_lxi,9,308422,791,gene103,23908,47460
cut_lxi,9,308422,927,gene148,26044,55620
cut_lxi,9,308422,1020,gene90,29688,61200
cut_lxi,9,308422,1128,gene21,33856,67680
cut_lxi,9,308422,1806,gene199,47728,108360
cut_lxi,9,308422,419,gene187,14929,25140
cut_lxi,9,308422,731,gene186,25525,43860
cut_lxi,10,308422,280,gene157,9148,16800
cut_lxi,10,308422,370,gene136,11644,22200
cut_lxi,10,308422,465,gene162,14288,27900
cut_lxi,10,308422,559,gene165,16840,33540
cut_lxi,10,308422,627,gene184,18516,37620
cut_lxi,10,308422,703,gene125,20828,42180
cut_lxi,10,308422,734,gene29,22560,44040
cut_lxi,10,308422,806,gene94,23996,48360
cut_lxi,10,308422,884,gene65,26100,53040
cut_lxi,10,308422,1055,gene129,29868,63300
cut_lxi,10,308422,1220,gene171,33868,73200
cut_lxi,10,308422,1843,gene6,51568,110580
cut_lxi,10,308422,1334,gene186,36280,80040
cut_lxi,11,308422,271,gene126,9356,16260
cut_lxi,11,308422,354,gene189,11735,21240
cut_lxi,11,308422,469,gene137,14660,28140
cut_lxi,11,308422,537,gene95,16864,32220
cut_lxi,11,308422,631,gene141,18732,37860
cut_lxi,11,308422,720,gene175,21056,43200
cut_lxi,11,308422,777,gene158,22708,46620
cut_lxi,11,308422,812,gene69,24224,48720
cut_lxi,11,308422,898,gene106,26456,53880
cut_lxi,11,308422,995,gene59,30236,59700
cut_lxi,11,308422,1215,gene68,34664,72900
cut_lxi,11,308422,2025,gene79,54728,121500
cut_lxi,11,308422,1078,gene186,31346,64680
cut_lxi,12,308422,269,gene36,9403,16140
cut_lxi,12,308422,377,gene130,12156,22620
cut_lxi,12,308422,456,gene28,14732,27360
cut_lxi,12,308422,527,gene16,16888,31620
cut_lxi,12,308422,603,gene42,19244,36180
cut_lxi,12,308422,690,gene11,21440,41400
cut_lxi,12,308422,763,gene121,22712,45780
cut_lxi,12,308422,823,gene117,24340,49380
cut_lxi,12,308422,958,gene177,27036,57480
cut_lxi,12,308422,1066,gene188,30556,63960
cut_lxi,12,308422,1170,gene45,34964,70200
cut_lxi,12,308422,2142,gene109,57212,128520
cut_lxi,12,308422,859,gene186,27277,51540
cut_lxi,13,308422,279,gene75,9472,16740
cut_lxi,13,308422,368,gene27,12248,22080
cut_lxi,13,308422,491,gene133,14956,29460
cut_lxi,13,308422,547,gene61,17048,32820
cut_lxi,13,308422,653,gene140,19444,39180
cut_lxi,13,308422,717,gene87,21476,43020
cut_lxi,13,308422,753,gene60,22808,45180
cut_lxi,13,308422,802,gene63,24360,48120
cut_lxi,13,308422,892,gene51,27216,53520
cut_lxi,13,308422,1023,gene34,30972,61380
cut_lxi,13,308422,1230,gene39,36188,73800
cut_lxi,13,308422,2131,gene124,57232,127860
cut_lxi,13,308422,964,gene186,26096,57840
cut_lxi,14,308422,284,gene163,9640,17040
cut_lxi,14,308422,396,gene176,12251,23760
cut_lxi,14,308422,461,gene46,15004,27660
cut_lxi,14,308422,560,gene119,17216,33600
cut_lxi,14,308422,659,gene166,19576,39540
cut_lxi,14,308422,702,gene86,21500,42120
cut_lxi,14,308422,792,gene151,22908,47520
cut_lxi,14,308422,827,gene196,24604,49620
cut_lxi,14,308422,941,gene73,27436,56460
cut_lxi,14,308422,1095,gene93,31656,65700
cut_lxi,14,308422,1323,gene122,37412,79380
cut_lxi,14,308422,2128,gene80,57288,127680
cut_lxi,14,308422,752,gene186,25439,45120
cut_lxi,15,308422,155,gene22,5653,9300
cut_lxi,15,308422,285,gene101,9700,17100
cut_lxi,15,308422,386,gene195,12628,23160
cut_lxi,15,308422,447,gene1,15040,26820
cut_lxi,15,308422,590,gene178,17468,35400
cut_lxi,15,308422,645,gene71,19616,38700
cut_lxi,15,308422,688,gene9,21512,41280
cut_lxi,15,308422,727,gene52,22912,43620
cut_lxi,15,308422,859,gene172,24876,51540
cut_lxi,15,308422,949,gene105,27496,56940
cut_lxi,15,308422,1067,gene38,31836,64020
cut_lxi,15,308422,1397,gene200,37556,83820
cut_lxi,15,308422,2184,gene77,57640,131040
cut_lxi,15,308422,332,gene186,11239,19920
cut_lxi_low-src,0,308422,176,gene167,6087,10560
cut_lxi_low-src,0,308422,284,gene114,9743,17040
cut_lxi_low-src,0,308422,383,gene7,12664,22980
cut_lxi_low-src,0,308422,477,gene194,15052,28620
cut_lxi_low-src,0,308422,555,gene40,17648,33300
cut_lxi_low-src,0,308422,680,gene180,19780,40800
cut_lxi_low-src,0,308422,756,gene156,21580,45360
cut_lxi_low-src,0,308422,741,gene44,23084,44460
cut_lxi_low-src,0,308422,870,gene134,24916,52200
cut_lxi_low-src,0,308422,946,gene85,27620,56760
cut_lxi_low-src,0,308422,1185,gene168,32488,71100
cut_lxi_low-src,0,308422,1299,gene8,38212,77940
cut_lxi_low-src,0,308422,2161,gene56,59168,129660
cut_lxi_low-src,1,308422,178,gene111,6369,10680
cut_lxi_low-src,1,308422,292,gene127,9751,17520
cut_lxi_low-src,1,308422,428,gene183,13352,25680
cut_lxi_low-src,1,308422,463,gene41,15168,27780
cut_lxi_low-src,1,308422,558,gene58,17832,33480
cut_lxi_low-src,1,308422,639,gene110,19864,38340
cut_lxi_low-src,1,308422,729,gene123,21672,43740
cut_lxi_low-src,1,308422,808,gene173,23124,48480
cut_lxi_low-src,1,308422,845,gene84,24920,50700
cut_lxi_low-src,1,308422,978,gene96,28368,58680
cut_lxi_low-src,1,308422,1185,gene147,32660,71100
cut_lxi_low-src,1,308422,1463,gene144,39192,87780
cut_lxi_low-src,1,308422,182,gene56,5957,10920
cut_lxi_low-src,1,308422,1697,gene88,44872,101820
cut_lxi_low-src,2,308422,194,gene91,6880,11640
cut_lxi_low-src,2,308422,289,gene23,9956,17340
cut_lxi_low-src,2,308422,417,gene97,13596,25020
cut_lxi_low-src,2,308422,464,gene4,15304,27840
cut_lxi_low-src,2,308422,601,gene132,17860,36060
cut_lxi_low-src,2,308422,650,gene62,19892,39000
cut_lxi_low-src,2,308422,693,gene12,21700,41580
cut_lxi_low-src,2,308422,747,gene17,23268,44820
cut_lxi_low-src,2,308422,891,gene170,25280,53460
cut_lxi_low-src,2,308422,936,gene33,28560,56160
cut_lxi_low-src,2,308422,1157,gene72,32712,69420
cut_lxi_low-src,2,308422,1342,gene13,39356,80520
cut_lxi_low-src,2,308422,746,gene88,22528,44760
cut_lxi_low-src,2,308422,1094,gene74,29588,65640
cut_lxi_low-src,2,308422,151,gene186,5394,9060
cut_lxi_low-src,3,308422,202,gene2,7304,12120
cut_lxi_low-src,3,308422,291,gene24,10036,17460
cut_lxi_low-src,3,308422,439,gene150,13658,26340
cut_lxi_low-src,3,308422,472,gene43,15404,28320
cut_lxi_low-src,3,308422,574,gene112,18060,34440
cut_lxi_low-src,3,308422,660,gene107,19976,39600
cut_lxi_low-src,3,308422,746,gene138,21900,44760
cut_lxi_low-src,3,308422,803,gene169,23472,48180
cut_lxi_low-src,3,308422,818,gene15,25296,49080
cut_lxi_low-src,3,308422,1003,gene154,28708,60180
cut_lxi_low-src,3,308422,1205,gene143,32804,72300
cut_lxi_low-src,3,308422,1477,gene66,41288,88620
cut_lxi_low-src,3,308422,1489,gene74,41140,89340
cut_lxi_low-src,3,308422,388,gene185,11987,23280
cut_lxi_low-src,3,308422,54,gene186,2539,3240
cut_lxi_low-src,4,308422,234,gene47,8368,14040
cut_lxi_low-src,4,308422,291,gene89,10104,17460
cut_lxi_low-src,4,308422,442,gene161,13690,26520
cut_lxi_low-src,4,308422,482,gene53,15604,28920
cut_lxi_low-src,4,308422,564,gene31,18072,33840
cut_lxi_low-src,4,308422,643,gene57,20016,38580
cut_lxi_low-src,4,308422,771,gene152,22104,46260
cut_lxi_low-src,4,308422,762,gene55,23508,45720
cut_lxi_low-src,4,308422,895,gene135,25592,53700
cut_lxi_low-src,4,308422,1033,gene146,28716,61980
cut_lxi_low-src,4,308422,1146,gene99,32924,68760
cut_lxi_low-src,4,308422,1481,gene108,41516,88860
cut_lxi_low-src,4,308422,1852,gene185,43752,111120
cut_lxi_low-src,4,308422,241,gene186,9588,14460
cut_lxi_low-src,5,308422,246,gene76,8624,14760
cut_lxi_low-src,5,308422,317,gene179,10204,19020
cut_lxi_low-src,5,308422,440,gene142,13700,26400
cut_lxi_low-src,5,308422,477,gene10,15660,28620
cut_lxi_low-src,5,308422,593,gene98,18244,35580
cut_lxi_low-src,5,308422,628,gene32,20100,37680
cut_lxi_low-src,5,308422,766,gene153,22152,45960
cut_lxi_low-src,5,308422,756,gene54,23548,45360
cut_lxi_low-src,5,308422,858,gene118,25612,51480
cut_lxi_low-src,5,308422,950,gene25,28728,57000
cut_lxi_low-src,5,308422,1219,gene139,32928,73140
cut_lxi_low-src,5,308422,1503,gene192,41600,90180
cut_lxi_low-src,5,308422,710,gene185,23718,42600
cut_lxi_low-src,5,308422,964,gene30,28748,57840
cut_lxi_low-src,6,308422,254,gene115,8628,15240
cut_lxi_low-src,6,308422,327,gene3,10986,19620
cut_lxi_low-src,6,308422,422,gene35,13852,25320
cut_lxi_low-src,6,308422,484,gene48,15800,29040
cut_lxi_low-src,6,308422,588,gene70,18320,35280
cut_lxi_low-src,6,308422,648,gene116,20140,38880
cut_lxi_low-src,6,308422,736,gene64,22156,44160
cut_lxi_low-src,6,308422,793,gene82,23572,47580
cut_lxi_low-src,6,308422,846,gene18,25704,50760
cut_lxi_low-src,6,308422,1030,gene159,29044,61800
cut_lxi_low-src,6,308422,1105,gene14,33040,66300
cut_lxi_low-src,6,308422,1629,gene190,44912,97740
cut_lxi_low-src,6,308422,1665,gene30,47404,99900
cut_lxi_low-src,7,308422,249,gene37,8924,14940
cut_lxi_low-src,7,308422,339,gene181,11050,20340
cut_lxi_low-src,7,308422,421,gene20,13860,25260
cut_lxi_low-src,7,308422,473,gene49,15840,28380
cut_lxi_low-src,7,308422,619,gene174,18328,37140
cut_lxi_low-src,7,308422,661,gene81,20184,39660
cut_lxi_low-src,7,308422,700,gene26,22292,42000
cut_lxi_low-src,7,308422,802,gene120,23692,48120
cut_lxi_low-src,7,308422,871,gene83,25760,52260
cut_lxi_low-src,7,308422,992,gene100,29184,59520
cut_lxi_low-src,7,308422,1198,gene160,33172,71880
cut_lxi_low-src,7,308422,1664,gene78,45856,99840
cut_lxi_low-src,7,308422,114,gene30,3941,6840
cut_lxi_low-src,7,308422,1292,gene187,34576,77520
cut_lxi_low-src,7,308422,171,gene186,6921,10260
cut_lxi_low-src,8,308422,264,gene104,9032,15840
cut_lxi_low-src,8,308422,334,gene193,11208,20040
cut_lxi_low-src,8,308422,458,gene145,13920,27480
cut_lxi_low-src,8,308422,504,gene113,15996,30240
cut_lxi_low-src,8,308422,625,gene164,18452,37500
cut_lxi_low-src,8,308422,683,gene67,20532,40980
cut_lxi_low-src,8,308422,781,gene149,22388,46860
cut_lxi_low-src,8,308422,828,gene128,23704,49680
cut_lxi_low-src,8,308422,860,gene92,25820,51600
cut_lxi_low-src,8,308422,1022,gene191,29516,61320
cut_lxi_low-src,8,308422,1194,gene155,33428,71640
cut_lxi_low-src,8,308422,1769,gene131,46708,106140
cut_lxi_low-src,8,308422,1549,gene187,40152,92940
cut_lxi_low-src,8,308422,63,gene186,2694,3780
cut_lxi_low-src,9,308422,263,gene198,9032,15780
cut_lxi_low-src,9,308422,333,gene19,11440,19980
cut_lxi_low-src,9,308422,440,gene102,14144,26400
cut_lxi_low-src,9,308422,491,gene50,16160,29460
cut_lxi_low-src,9,308422,611,gene197,18512,36660
cut_lxi_low-src,9,308422,713,gene182,20700,42780
cut_lxi_low-src,9,308422,725,gene5,22520,43500
cut_lxi_low-src,9,308422,791,gene103,23908,47460
cut_lxi_low-src,9,308422,927,gene148,26044,55620
cut_lxi_low-src,9,308422,1020,gene90,29688,61200
cut_lxi_low-src,9,308422,1128,gene21,33856,67680
cut_lxi_low-src,9,308422,1806,gene199,47728,108360
cut_lxi_low-src,9,308422,552,gene187,18654,33120
cut_lxi_low-src,9,308422,634,gene186,21175,38040
cut_lxi_low-src,10,308422,280,gene157,9148,16800
cut_lxi_low-src,10,308422,370,gene136,11644,22200
cut_lxi_low-src,10,308422,465,gene162,14288,27900
cut_lxi_low-src,10,308422,559,gene165,16840,33540
cut_lxi_low-src,10,308422,627,gene184,18516,37620
cut_lxi_low-src,10,308422,703,gene125,20828,42180
cut_lxi_low-src,10,308422,734,gene29,22560,44040
cut_lxi_low-src,10,308422,806,gene94,23996,48360
cut_lxi_low-src,10,308422,884,gene65,26100,53040
cut_lxi_low-src,10,308422,1055,gene129,29868,63300
cut_lxi_low-src,10,308422,1220,gene171,33868,73200
cut_lxi_low-src,10,308422,1843,gene6,51568,110580
cut_lxi_low-src,10,308422,1278,gene186,34336,76680
cut_lxi_low-src,11,308422,271,gene126,9356,16260
cut_lxi_low-src,11,308422,354,gene189,11735,21240
cut_lxi_low-src,11,308422,469,gene137,14660,28140
cut_lxi_low-src,11,308422,537,gene95,16864,32220
cut_lxi_low-src,11,308422,631,gene141,18732,37860
cut_lxi_low-src,11,308422,720,gene175,21056,43200
cut_lxi_low-src,11,308422,777,gene158,22708,46620
cut_lxi_low-src,11,308422,812,gene69,24224,48720
cut_lxi_low-src,11,308422,898,gene106,26456,53880
cut_lxi_low-src,11,308422,995,gene59,30236,59700
cut_lxi_low-src,11,308422,1215,gene68,34664,72900
cut_lxi_low-src,11,308422,2025,gene79,54728,121500
cut_lxi_low-src,11,308422,1022,gene186,28141,61320
cut_lxi_low-src,12,308422,269,gene36,9403,16140
cut_lxi_low-src,12,308422,377,gene130,12156,22620
cut_lxi_low-src,12,308422,456,gene28,14732,27360
cut_lxi_low-src,12,308422,527,gene16,16888,31620
cut_lxi_low-src,12,308422,603,gene42,19244,36180
cut_lxi_low-src,12,308422,690,gene11,21440,41400
cut_lxi_low-src,12,308422,763,gene121,22712,45780
cut_lxi_low-src,12,308422,823,gene117,24340,49380
cut_lxi_low-src,12,308422,958,gene177,27036,57480
cut_lxi_low-src,12,308422,1066,gene188,30556,63960
cut_lxi_low-src,12,308422,1170,gene45,34964,70200
cut_lxi_low-src,12,308422,2142,gene109,57212,128520
cut_lxi_low-src,12,308422,753,gene186,22878,45180
cut_lxi_low-src,13,308422,279,gene75,9472,16740
cut_lxi_low-src,13,308422,368,gene27,12248,22080
cut_lxi_low-src,13,308422,491,gene133,14956,29460
cut_lxi_low-src,13,308422,547,gene61,17048,32820
cut_lxi_low-src,13,308422,653,gene140,19444,39180
cut_lxi_low-src,13,308422,717,gene87,21476,43020
cut_lxi_low-src,13,308422,753,gene60,22808,45180
cut_lxi_low-src,13,308422,802,gene63,24360,48120
cut_lxi_low-src,13,308422,892,gene51,27216,53520
cut_lxi_low-src,13,308422,1023,gene34,30972,61380
cut_lxi_low-src,13,308422,1230,gene39,36188,73800
cut_lxi_low-src,13,308422,2131,gene124,57232,127860
cut_lxi_low-src,13,308422,796,gene186,20132,47760
cut_lxi_low-src,14,308422,284,gene163,9640,17040
cut_lxi_low-src,14,308422,396,gene176,12251,23760
cut_lxi_low-src,14,308422,461,gene46,15004,27660
cut_lxi_low-src,14,308422,560,gene119,17216,33600
cut_lxi_low-src,14,308422,659,gene166,19576,39540
cut_lxi_low-src,14,308422,702,gene86,21500,42120
cut_lxi_low-src,14,308422,792,gene151,22908,47520
cut_lxi_low-src,14,308422,827,gene196,24604,49620
cut_lxi_low-src,14,308422,941,gene73,27436,56460
cut_lxi_low-src,14,308422,1095,gene93,31656,65700
cut_lxi_low-src,14,308422,1323,gene122,37412,79380
cut_lxi_low-src,14,308422,2128,gene80,57288,127680
cut_lxi_low-src,14,308422,602,gene186,19783,36120
cut_lxi_low-src,15,308422,155,gene22,5653,9300
cut_lxi_low-src,15,308422,285,gene101,9700,17100
cut_lxi_low-src,15,308422,386,gene195,12628,23160
cut_lxi_low-src,15,308422,447,gene1,15040,26820
cut_lxi_low-src,15,308422,590,gene178,17468,35400
cut_lxi_low-src,15,308422,645,gene71,19616,38700
cut_lxi_low-src,15,308422,688,gene9,21512,41280
cut_lxi_low-src,15,308422,727,gene52,22912,43620
cut_lxi_low-src,15,308422,859,gene172,24876,51540
cut_lxi_low-src,15,308422,949,gene105,27496,56940
cut_lxi_low-src,15,308422,1067,gene38,31836,64020
cut_lxi_low-src,15,308422,1397,gene200,37556,83820
cut_lxi_low-src,15,308422,2184,gene77,57640,131040
cut_lxi_low-src,15,308422,285,gene186,9619,17100
cut_lxi_low-src_red-max,0,308422,176,gene167,6087,10560
cut_lxi_low-src_red-max,0,308422,284,gene114,9743,17040
cut_lxi_low-src_red-max,0,308422,383,gene7,12664,22980
cut_lxi_low-src_red-max,0,308422,477,gene194,15052,28620
cut_lxi_low-src_red-max,0,308422,555,gene40,17648,33300
cut_lxi_low-src_red-max,0,308422,680,gene180,19780,40800
cut_lxi_low-src_red-max,0,308422,756,gene156,21580,45360
cut_lxi_low-src_red-max,0,308422,741,gene44,23084,44460
cut_lxi_low-src_red-max,0,308422,870,gene134,24916,52200
cut_lxi_low-src_red-max,0,308422,946,gene85,27620,56760
cut_lxi_low-src_red-max,0,308422,1185,gene168,32488,71100
cut_lxi_low-src_red-max,0,308422,1299,gene8,38212,77940
cut_lxi_low-src_red-max,0,308422,2161,gene56,59168,129660
cut_lxi_low-src_red-max,1,308422,178,gene111,6369,10680
cut_lxi_low-src_red-max,1,308422,292,gene127,9751,17520
cut_lxi_low-src_red-max,1,308422,428,gene183,13352,25680
cut_lxi_low-src_red-max,1,308422,463,gene41,15168,27780
cut_lxi_low-src_red-max,1,308422,558,gene58,17832,33480
cut_lxi_low-src_red-max,1,308422,639,gene110,19864,38340
cut_lxi_low-src_red-max,1,308422,729,gene123,21672,43740
cut_lxi_low-src_red-max,1,308422,808,gene173,23124,48480
cut_lxi_low-src_red-max,1,308422,845,gene84,24920,50700
cut_lxi_low-src_red-max,1,308422,978,gene96,28368,58680
cut_lxi_low-src_red-max,1,308422,1185,gene147,32660,71100
cut_lxi_low-src_red-max,1,308422,1463,gene144,39192,87780
cut_lxi_low-src_red-max,1,308422,182,gene56,5957,10920
cut_lxi_low-src_red-max,1,308422,1697,gene88,44872,101820
cut_lxi_low-src_red-max,2,308422,194,gene91,6880,11640
cut_lxi_low-src_red-max,2,308422,289,gene23,9956,17340
cut_lxi_low-src_red-max,2,308422,417,gene97,13596,25020
cut_lxi_low-src_red-max,2,308422,464,gene4,15304,27840
cut_lxi_low-src_red-max,2,308422,601,gene132,17860,36060
cut_lxi_low-src_red-max,2,308422,650,gene62,19892,39000
cut_lxi_low-src_red-max,2,308422,693,gene12,21700,41580
cut_lxi_low-src_red-max,2,308422,747,gene17,23268,44820
cut_lxi_low-src_red-max,2,308422,891,gene170,25280,53460
cut_lxi_low-src_red-max,2,308422,936,gene33,28560,56160
cut_lxi_low-src_red-max,2,308422,1157,gene72,32712,69420
cut_lxi_low-src_red-max,2,308422,1342,gene13,39356,80520
cut_lxi_low-src_red-max,2,308422,746,gene88,22528,44760
cut_lxi_low-src_red-max,2,308422,1094,gene74,29588,65640
cut_lxi_low-src_red-max,2,308422,172,gene186,6165,10320
cut_lxi_low-src_red-max,3,308422,202,gene2,7304,12120
cut_lxi_low-src_red-max,3,308422,291,gene24,10036,17460
cut_lxi_low-src_red-max,3,308422,439,gene150,13658,26340
cut_lxi_low-src_red-max,3,308422,472,gene43,15404,28320
cut_lxi_low-src_red-max,3,308422,574,gene112,18060,34440
cut_lxi_low-src_red-max,3,308422,660,gene107,19976,39600
cut_lxi_low-src_red-max,3,308422,746,gene138,21900,44760
cut_lxi_low-src_red-max,3,308422,803,gene169,23472,48180
cut_lxi_low-src_red-max,3,308422,818,gene15,25296,49080
cut_lxi_low-src_red-max,3,308422,1003,gene154,28708,60180
cut_lxi_low-src_red-max,3,308422,1205,gene143,32804,72300
cut_lxi_low-src_red-max,3,308422,1477,gene66,41288,88620
cut_lxi_low-src_red-max,3,308422,1489,gene74,41140,89340
cut_lxi_low-src_red-max,3,308422,388,gene185,11987,23280
cut_lxi_low-src_red-max,3,308422,54,gene186,2539,3240
cut_lxi_low-src_red-max,4,308422,234,gene47,8368,14040
cut_lxi_low-src_red-max,4,308422,291,gene89,10104,17460
cut_lxi_low-src_red-max,4,308422,442,gene161,13690,26520
cut_lxi_low-src_red-max,4,308422,482,gene53,15604,28920
cut_lxi_low-src_red-max,4,308422,564,gene31,18072,33840
cut_lxi_low-src_red-max,4,308422,643,gene57,20016,38580
cut_lxi_low-src_red-max,4,308422,771,gene152,22104,46260
cut_lxi_low-src_red-max,4,308422,762,gene55,23508,45720
cut_lxi_low-src_red-max,4,308422,895,gene135,25592,53700
cut_lxi_low-src_red-max,4,308422,1033,gene146,28716,61980
cut_lxi_low-src_red-max,4,308422,1146,gene99,32924,68760
cut_lxi_low-src_red-max,4,308422,1481,gene108,41516,88860
cut_lxi_low-src_red-max,4,308422,1852,gene185,43752,111120
cut_lxi_low-src_red-max,4,308422,241,gene186,9588,14460
cut_lxi_low-src_red-max,5,308422,246,gene76,8624,14760
cut_lxi_low-src_red-max,5,308422,317,gene179,10204,19020
cut_lxi_low-src_red-max,5,308422,440,gene142,13700,26400
cut_lxi_low-src_red-max,5,308422,477,gene10,15660,28620
cut_lxi_low-src_red-max,5,308422,593,gene98,18244,35580
cut_lxi_low-src_red-max,5,308422,628,gene32,20100,37680
cut_lxi_low-src_red-max,5,308422,766,gene153,22152,45960
cut_lxi_low-src_red-max,5,308422,756,gene54,23548,45360
cut_lxi_low-src_red-max,5,308422,858,gene118,25612,51480
cut_lxi_low-src_red-max,5,308422,950,gene25,28728,57000
cut_lxi_low-src_red-max,5,308422,1219,gene139,32928,73140
cut_lxi_low-src_red-max,5,308422,1503,gene192,41600,90180
cut_lxi_low-src_red-max,5,308422,710,gene185,23718,42600
